PLAYER_ID,PLAYER_NAME,SEASON,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,BENCH_PRESS,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,MODIFIED_LANE_AGILITY_TIME
1631230,Dominick Barlow,2022,PF,80.75,6' 8.75'',81.75,6' 9.75'',221.00,87.0,7' 3.00'',108.5,9' 0.50'',5.9,9.0,10.5,,28.5,34.0,11.29,3.33,3.19
1630699,MarJon Beauchamp,2022,SG,77.25,6' 5.25'',78.5,6' 6.50'',196.60,84.75,7' 0.75'',106.0,8' 10.00'',5.3,9.0,9.0,,,,,,
1630656,Hugo Besson,2022,SG,76.5,6' 4.50'',77.75,6' 5.75'',180.40,77.5,6' 5.50'',102.0,8' 6.00'',8.8,7.5,8.5,,24.5,31.5,11.36,3.4,3.25
1631103,Malaki Branham,2022,SG,76.0,6' 4.00'',77.5,6' 5.50'',194.80,82.0,6' 10.00'',102.5,8' 6.50'',6.1,8.5,9.75,,29.0,35.0,11.38,3.17,3.09
1631128,Christian Braun,2022,SG,77.5,6' 5.50'',79.0,6' 7.00'',209.20,78.5,6' 6.50'',99.5,8' 3.50'',6.2,8.0,8.5,,33.5,40.0,11.0,3.16,3.13
1631112,Kendall Brown,2022,SF,78.25,6' 6.25'',79.5,6' 7.50'',201.20,83.0,6' 11.00'',103.0,8' 7.00'',4.9,9.0,9.0,,31.5,41.0,11.57,3.29,3.05
1631219,John Butler Jr.,2022,PF,83.75,6' 11.75'',84.75,7' 0.75'',174.40,86.25,7' 2.25'',112.0,9' 4.00'',4.7,8.5,8.75,,26.5,28.5,11.16,3.33,3.04
1631113,Kennedy Chandler,2022,PG,71.5,5' 11.50'',72.5,6' 0.50'',172.20,77.25,6' 5.25'',97.0,8' 1.00'',4.4,8.5,9.5,,31.0,41.5,10.73,,2.89
1631108,Max Christie,2022,SG,76.25,6' 4.25'',77.75,6' 5.75'',189.20,80.75,6' 8.75'',102.5,8' 6.50'',4.8,8.0,8.5,,32.0,37.5,10.82,3.07,3.02
1630594,Kofi Cockburn,2022,C,83.0,6' 11.00'',84.0,7' 0.00'',293.00,88.25,7' 4.25'',110.5,9' 2.50'',8.2,9.75,10.25,,29.5,32.5,12.11,3.33,3.31
1630700,Dyson Daniels,2022,SG,78.0,6' 6.00'',79.5,6' 7.50'',195.20,82.5,6' 10.50'',105.0,8' 9.00'',4.9,8.5,9.75,,29.0,34.0,10.81,3.22,2.81
1631098,Johnny Davis,2022,PG,76.25,6' 4.25'',77.75,6' 5.75'',196.40,80.5,6' 8.50'',103.5,8' 7.50'',6.7,8.5,10.25,,,,,,
1631120,JD Davison,2022,PG,72.5,6' 0.50'',74.5,6' 2.50'',191.80,78.5,6' 6.50'',99.5,8' 3.50'',7.8,8.5,9.5,,30.0,37.0,11.38,3.26,3.23
1630620,Darius Days,2022,SF-PF,,,,,,,,,,,,,,,,,,
1631217,Moussa Diabate,2022,C,81.25,6' 9.25'',82.25,6' 10.25'',216.60,86.5,7' 2.50'',109.5,9' 1.50'',2.7,8.5,10.5,,29.0,36.5,11.16,3.26,2.9
1631172,Ousmane Dieng,2022,SF,,,,,,,,,,,,,,,,,,
1631215,Khalifa Diop,2022,C,,,,,,,,,,,,,,,,,,
1631105,Jalen Duren,2022,C,,,,,,,,,,,,,,,,,,
1631106,Tari Eason,2022,PF,78.75,6' 6.75'',80.0,6' 8.00'',217.40,86.0,7' 2.00'',107.5,8' 11.50'',5.9,9.25,11.0,,,,,,
1631165,Keon Ellis,2022,SG,75.5,6' 3.50'',76.75,6' 4.75'',167.40,80.5,6' 8.50'',102.0,8' 6.00'',3.8,8.0,9.25,,28.0,35.5,10.87,3.18,3.02
1630701,Michael Foster Jr.,2022,C,79.75,6' 7.75'',81.25,6' 9.25'',236.60,84.25,7' 0.25'',109.5,9' 1.50'',6.2,8.75,10.0,,28.0,32.5,11.49,3.22,3.1
1631221,Collin Gillespie,2022,PG,73.5,6' 1.50'',74.75,6' 2.75'',195.80,76.0,6' 4.00'',98.0,8' 2.00'',8.6,8.25,9.0,,26.5,33.0,10.95,3.21,3.01
1631100,AJ Griffin,2022,SF,,,,,,,,,,,,,,,,,,
1630702,Jaden Hardy,2022,SG,,,,,,,,,,,,,,,,,,
1631199,Ron Harper Jr.,2022,SF,76.0,6' 4.00'',77.5,6' 5.50'',240.40,85.25,7' 1.25'',105.5,8' 9.50'',14.3,9.5,10.0,,26.0,30.5,11.41,3.4,3.24
1631096,Chet Holmgren,2022,PF,,,,,,,,,,,,,,,,,,
1631127,Harrison Ingram,2024,SF,77.25,6' 5.25'',,,233.60,84.25,7' 0.25'',102.5,8' 6.50'',,9.0,10.25,,29.0,35.0,11.36,3.17,2.94
1631093,Jaden Ivey,2022,PG,,,,,,,,,,,,,,,,,,
1631218,Trayce Jackson-Davis,2023,C,80.25,6' 8.25'',,,240.40,85.0,7' 1.00'',106.0,8' 10.00'',,9.25,10.75,,33.0,36.5,11.8,3.2,3.23
1631107,Nikola Jovic,2022,SF,81.5,6' 9.50'',83.0,6' 11.00'',222.60,84.25,7' 0.25'',108.5,9' 0.50'',7.4,8.75,9.75,,,,,,
1631130,Ismael Kamagate,2022,PF,,,,,,,,,,,,,,,,,,
1631211,Trevor Keels,2022,SG,75.25,6' 3.25'',76.75,6' 4.75'',223.80,79.25,6' 7.25'',101.0,8' 5.00'',13.5,8.25,9.0,,24.5,31.0,11.33,3.27,3.32
1631117,Walker Kessler,2022,C,84.25,7' 0.25'',85.0,7' 1.00'',256.00,88.25,7' 4.25'',113.0,9' 5.00'',14.7,8.5,8.5,,,,,,
1631132,Christian Koloko,2022,C,82.75,6' 10.75'',84.0,7' 0.00'',221.00,89.25,7' 5.25'',113.0,9' 5.00'',5.7,9.0,10.75,,28.0,33.5,11.3,3.27,3.19
1631222,Jake LaRavia,2022,PF,78.75,6' 6.75'',80.0,6' 8.00'',227.20,81.5,6' 9.50'',104.0,8' 8.00'',9.0,8.5,10.25,,27.5,34.0,10.58,3.37,2.89
1631171,Justin Lewis,2022,PF,78.25,6' 6.25'',79.5,6' 7.50'',235.40,86.5,7' 2.50'',105.5,8' 9.50'',7.3,9.0,10.5,,32.5,35.0,11.49,3.23,3.02
1630604,E.J. Liddell,2022,PF,77.5,6' 5.50'',79.0,6' 7.00'',243.00,83.75,6' 11.75'',103.5,8' 7.50'',12.2,8.25,9.25,,35.5,38.0,11.11,3.26,3.23
1631254,Kenneth Lofton Jr.,2022,PF-C,,,,,,,,,,,,,,,,,,
1631213,Tyrese Martin,2022,SG-SF,,,,,,,,,,,,,,,,,,
1631097,Bennedict Mathurin,2022,SG,76.5,6' 4.50'',78.0,6' 6.00'',204.60,81.0,6' 9.00'',104.0,8' 8.00'',5.7,8.5,9.75,,,,,,
1631121,Bryce McGowens,2022,SG,77.25,6' 5.25'',78.5,6' 6.50'',181.20,80.75,6' 8.75'',103.5,8' 7.50'',5.4,8.75,9.5,,29.5,34.0,11.12,3.27,3.16
1631159,Leonard Miller,2023,PF,81.25,6' 9.25'',,,212.80,86.0,7' 2.00'',106.5,8' 10.50'',,9.5,10.5,,32.0,37.5,11.0,3.33,
1631125,Josh Minnott,2022,PF,,,,,,,,,,,,,,,,,,
1631198,Aminu Mohammed,2022,SG-SF,75.5,6' 3.50'',77.0,6' 5.00'',212.80,83.0,6' 11.00'',104.0,8' 8.00'',5.1,8.75,9.5,,29.5,36.0,11.54,3.33,3.04
1631129,Iverson Molinar,2022,PG,74.25,6' 2.25'',75.25,6' 3.25'',183.20,80.0,6' 8.00'',101.0,8' 5.00'',4.8,8.5,9.5,,31.0,38.0,11.23,3.19,3.1
1631168,Jean Montero,2022,PG,73.0,6' 1.00'',74.25,6' 2.25'',171.80,77.25,6' 5.25'',98.5,8' 2.50'',7.4,8.0,8.75,,29.5,37.0,11.19,3.17,3.17
1631111,Wendell Moore,2022,SG,76.25,6' 4.25'',77.5,6' 5.50'',217.20,84.5,7' 0.50'',101.0,8' 5.00'',7.5,8.75,10.25,,32.5,38.5,10.94,3.3,3.21
1631099,Keegan Murray,2022,PF,,,,,,,,,,,,,,,,,,
1629614,Andrew Nembhard,2022,PG,75.0,6' 3.00'',76.5,6' 4.50'',195.60,77.75,6' 5.75'',99.0,8' 3.00'',4.4,8.0,9.5,,26.5,35.0,10.46,3.26,3.02
1630590,Scotty Pippen Jr.,2022,PG,72.0,6' 0.00'',73.5,6' 1.50'',180.00,77.75,6' 5.75'',95.5,7' 11.50'',5.3,7.75,9.0,,30.5,37.5,11.07,3.21,3.1
1630629,Gabriele Procida,2022,SG-SF,77.75,6' 5.75'',79.75,6' 7.75'',192.80,80.0,6' 8.00'',106.0,8' 10.00'',3.8,8.0,9.25,,29.5,35.0,11.02,3.07,3.14
1631197,Jared Rhoden,2022,SG-SF,,,,,,,,,,,,,,,,,,
1631115,Orlando Robinson,2022,C,81.75,6' 9.75'',83.0,6' 11.00'',244.40,88.0,7' 4.00'',111.0,9' 3.00'',9.5,8.75,10.0,,23.0,27.5,11.4,3.55,3.23
1631223,David Roddy,2022,PF,76.5,6' 4.50'',78.0,6' 6.00'',260.80,83.5,6' 11.50'',105.0,8' 9.00'',11.6,8.75,10.0,,27.0,35.5,10.75,3.22,3.1
1631157,Ryan Rollins,2022,SG,74.0,6' 2.00'',75.25,6' 3.25'',179.20,81.75,6' 9.75'',100.5,8' 4.50'',5.0,8.0,8.5,,30.5,36.5,11.26,3.07,3.28
1631204,Marcus Sasser,2023,PG,73.25,6' 1.25'',,,195.60,79.0,6' 7.00'',99.5,8' 3.50'',,8.75,9.5,,27.0,35.0,10.68,3.43,
1631220,Dereon Seabron,2022,SG,76.75,6' 4.75'',77.75,6' 5.75'',182.40,80.75,6' 8.75'',103.5,8' 7.50'',4.0,8.5,9.5,,30.5,38.0,11.03,3.12,3.04
1631101,Shaedon Sharpe,2022,SG,76.25,6' 4.25'',77.25,6' 5.25'',198.00,83.5,6' 11.50'',103.5,8' 7.50'',4.8,9.0,9.25,,,,,,
1631095,Jabari Smith,2022,PF,,,,,,,,,,,,,,,,,,
1631173,Terquavion Smith,2023,SG,74.5,6' 2.50'',,,163.20,78.75,6' 6.75'',98.0,8' 2.00'',,8.5,8.0,,30.0,37.0,10.86,3.21,
1631110,Jeremy Sochan,2022,PF,,,,,,,,,,,,,,,,,,
1631164,Matteo Spagnolo,2022,PG,76.0,6' 4.00'',77.5,6' 5.50'',196.20,80.0,6' 8.00'',102.0,8' 6.00'',8.6,8.25,10.0,,25.5,31.5,11.42,3.4,3.16
1631124,Julian Strawther,2023,SF,78.0,6' 6.00'',,,208.80,81.25,6' 9.25'',105.0,8' 9.00'',,8.25,8.25,,27.5,34.5,10.94,3.31,3.46
1631207,Dalen Terry,2022,SG,78.0,6' 6.00'',79.25,6' 7.25'',195.20,84.75,7' 0.75'',106.0,8' 10.00'',5.4,8.5,9.0,,,,,,
1631166,Drew Timme,2023,C,80.75,6' 8.75'',,,243.20,85.75,7' 1.75'',108.5,9' 0.50'',,9.0,10.0,,26.0,30.5,10.93,3.34,
1631133,Jabari Walker,2022,PF,78.75,6' 6.75'',80.0,6' 8.00'',213.80,82.75,6' 10.75'',105.0,8' 9.00'',12.1,8.75,9.75,,29.5,32.5,11.53,3.24,3.12
1631102,TyTy Washington Jr.,2022,SG,74.25,6' 2.25'',75.75,6' 3.75'',196.40,80.0,6' 8.00'',99.5,8' 3.50'',12.0,8.5,9.25,,,,,,
1631212,Peyton Watson,2022,SF,78.75,6' 6.75'',80.0,6' 8.00'',203.40,84.5,7' 0.50'',107.5,8' 11.50'',5.2,8.5,9.5,,28.0,33.5,11.03,3.28,3.24
1631104,Blake Wesley,2022,SG,75.0,6' 3.00'',76.25,6' 4.25'',187.20,81.25,6' 9.25'',103.0,8' 7.00'',5.6,8.25,9.0,,30.0,36.0,11.55,3.21,3.25
1630652,Trevion Williams,2022,C,79.25,6' 7.25'',80.75,6' 8.75'',264.60,86.75,7' 2.75'',108.5,9' 0.50'',10.8,9.0,10.25,,27.5,30.0,12.75,3.48,3.46
1631109,Mark Williams,2022,C,84.0,7' 0.00'',86.0,7' 2.00'',242.40,90.5,7' 6.50'',117.0,9' 9.00'',5.4,9.0,9.75,,,,,,
1631114,Jalen Williams,2022,SG,76.5,6' 4.50'',77.75,6' 5.75'',209.20,86.25,7' 2.25'',105.5,8' 9.50'',8.9,8.5,9.5,,33.5,39.0,11.13,3.11,3.17
1631119,Jaylin Williams,2022,C,80.75,6' 8.75'',82.0,6' 10.00'',236.60,85.0,7' 1.00'',108.5,9' 0.50'',8.0,8.5,10.5,,24.5,30.0,11.64,3.5,3.1
1631214,Alondes Williams,2022,SG,75.75,6' 3.75'',77.0,6' 5.00'',209.00,79.0,6' 7.00'',102.0,8' 6.00'',7.2,8.5,9.25,,30.0,35.5,10.96,3.15,3.11
1631258,Bryson Williams,2022,PF-C,,,,,,,,,,,,,,,,,,
1630592,Jalen Wilson,2023,SF,77.5,6' 5.50'',,,230.20,80.0,6' 8.00'',99.5,8' 3.50'',,8.25,9.0,,31.5,35.0,11.26,3.2,3.15
1630855,Fanbo Zeng,2022,SF-PF,,,,,,,,,,,,,,,,,,
1641725,Trey Alexander,2024,SG,75.25,6' 3.25'',,,187.00,82.5,6' 10.50'',101.5,8' 5.50'',,8.75,10.0,,26.5,32.0,11.37,3.21,2.92
1641735,Amari Bailey,2023,SG,75.25,6' 3.25'',,,190.80,79.0,6' 7.00'',103.5,8' 7.50'',,8.0,9.25,,28.5,35.0,11.34,3.19,
1641734,Emoni Bates,2023,SF,80.25,6' 8.25'',,,179.20,81.0,6' 9.00'',105.0,8' 9.00'',,8.0,8.25,,27.0,32.5,11.54,3.49,
1641736,Reece Beekman,2024,PG,73.25,6' 1.25'',,,196.44,78.5,6' 6.50'',100.0,8' 4.00'',,8.5,9.0,,30.0,36.5,10.86,2.94,3.08
1641710,Anthony Black,2023,PG,77.75,6' 5.75'',,,210.00,79.5,6' 7.50'',102.5,8' 6.50'',,8.25,9.5,,32.0,39.0,11.04,3.35,
1641737,Adem Bona,2024,C,80.25,6' 8.25'',,,243.20,87.75,7' 3.75'',108.0,9' 0.00'',,9.5,10.0,,35.0,40.0,11.01,3.15,3.01
1641738,Kobe Brown,2023,PF,78.5,6' 6.50'',,,252.20,84.75,7' 0.75'',106.5,8' 10.50'',,8.75,9.75,,28.5,32.0,11.39,3.33,3.23
1641723,Kobe Bufkin,2023,SG,76.25,6' 4.25'',,,186.80,79.75,6' 7.75'',102.5,8' 6.50'',,8.0,9.25,,29.0,36.0,11.71,3.26,
1641739,Toumani Camara,2023,PF,79.0,6' 7.00'',,,220.40,84.5,7' 0.50'',107.0,8' 11.00'',,9.0,10.0,,28.5,33.0,10.7,3.41,3.19
1631321,Sidy Cissoko,2023,SF,77.5,6' 5.50'',,,223.80,81.75,6' 9.75'',104.0,8' 8.00'',,9.25,10.0,,30.5,35.5,11.24,3.31,
1641740,Jaylen Clark,2023,SG,76.0,6' 4.00'',,,204.20,81.0,6' 9.00'',101.5,8' 5.50'',,8.5,9.0,,,,,,
1641730,Noah Clowney,2023,PF,,,,,,,,,,,,,,,,,,
1641731,Bilal Coulibaly,2023,SG-SF,,,,,,,,,,,,,,,,,,
1641741,Ricky Council IV,2023,SF,77.0,6' 5.00'',,,208.00,81.0,6' 9.00'',103.0,8' 7.00'',,7.75,8.5,,30.5,37.0,11.2,3.33,3.21
1641711,Gradey Dick,2023,SG,78.25,6' 6.25'',,,204.00,80.75,6' 8.75'',101.0,8' 5.00'',,8.25,9.0,,29.0,34.0,11.13,3.5,2.98
1641743,Nikola Djurisic,2024,SF,79.0,6' 7.00'',,,208.80,80.0,6' 8.00'',102.5,8' 6.50'',,8.5,10.0,,27.5,34.5,10.63,3.12,2.92
1641744,Zach Edey,2024,C,87.75,7' 3.75'',,,299.00,94.75,7' 10.75'',115.0,9' 7.00'',,10.0,10.75,,26.0,31.5,11.19,3.42,3.01
1641745,Adam Flagler,2023,PG,73.0,6' 1.00'',,,191.80,76.5,6' 4.50'',97.0,8' 1.00'',,8.0,9.25,,31.0,36.0,10.96,3.24,
1641718,Keyonte George,2023,SG,,,,,,,,,,,,,,,,,,
1631243,Mouhamed Gueye,2023,C,82.25,6' 10.25'',,,212.60,87.25,7' 3.25'',110.5,9' 2.50'',,9.0,10.0,,,,,,
1641722,Jordan Hawkins,2023,SG,76.25,6' 4.25'',,,186.00,78.75,6' 6.75'',101.5,8' 5.50'',,8.25,8.75,,,,,,
1641746,Coleman Hawkins,2024,PF,80.25,6' 8.25'',,,215.20,84.0,7' 0.00'',107.0,8' 11.00'',,8.75,8.75,,24.0,29.5,12.05,3.3,3.21
1630703,Scoot Henderson,2023,PG,,,,,,,,,,,,,,,,,,
1641707,Taylor Hendricks,2023,PF,80.25,6' 8.25'',,,213.60,84.5,7' 0.50'',107.0,8' 11.00'',,9.25,10.25,,32.5,36.0,11.27,3.32,
1641747,DaRon Holmes II,2024,C,80.75,6' 8.75'',,,236.20,85.0,7' 1.00'',108.0,9' 0.00'',,8.75,9.0,,27.5,34.0,11.2,3.25,3.03
1641720,Jalen Hood-Schifino,2023,PG,76.25,6' 4.25'',,,216.60,82.25,6' 10.25'',100.5,8' 4.50'',,9.0,9.75,,,,,,
1641724,Jett Howard,2023,SF,,,,,,,,,,,,,,,,,,
1641713,GG Jackson,2023,PF,80.25,6' 8.25'',,,214.40,83.5,6' 11.50'',106.0,8' 10.00'',,8.5,10.0,,31.0,37.0,11.39,3.21,
1641748,Andre Jackson Jr.,2023,SF,77.5,6' 5.50'',,,198.40,81.75,6' 9.75'',103.0,8' 7.00'',,8.25,9.5,,30.5,39.5,10.83,3.14,
1631170,Jaime Jaquez Jr.,2023,SF,78.0,6' 6.00'',,,226.40,81.5,6' 9.50'',99.5,8' 3.50'',,8.5,9.5,,34.5,39.0,11.21,3.33,
1641749,Keyontae Johnson,2023,SF,76.0,6' 4.00'',,,238.60,84.0,7' 0.00'',103.0,8' 7.00'',,9.0,9.0,,,,,,
1641732,Colby Jones,2023,SG,76.5,6' 4.50'',,,199.20,80.0,6' 8.00'',103.0,8' 7.00'',,8.25,8.5,,30.5,35.0,11.14,3.33,3.13
1641750,Ryan Kalkbrenner,2025,C,85.0,7' 1.00'',,,257.40,90.0,7' 6.00'',112.0,9' 4.00'',,9.25,11.25,,29.0,33.0,12.05,3.34,3.1
1641751,Arthur Kaluma,2023,PF,78.25,6' 6.25'',,,221.80,84.5,7' 0.50'',103.5,8' 7.50'',,8.5,10.0,,32.5,34.5,11.35,3.44,3.26
1631340,Mojave King,2023,SG,75.75,6' 3.75'',,,200.60,80.0,6' 8.00'',101.0,8' 5.00'',,8.75,9.5,,33.5,42.0,11.07,3.18,
1641752,Bobi Klintman,2024,PF,80.75,6' 8.75'',,,212.20,83.0,6' 11.00'',106.5,8' 10.50'',,8.75,10.0,,26.5,32.5,11.49,3.23,3.21
1641721,Maxwell Lewis,2023,SG,78.25,6' 6.25'',,,207.20,84.0,7' 0.00'',104.5,8' 8.50'',,8.75,9.5,,32.5,36.5,11.4,3.43,
1641726,Dereck Lively Jr.,2023,C,,,,,,,,,,,,,,,,,,
1641753,Chris Livingston,2023,SF,78.0,6' 6.00'',,,219.20,83.25,6' 11.25'',104.5,8' 8.50'',,8.5,9.0,,30.5,37.0,11.65,3.27,
1641754,Seth Lundy,2023,SF,76.0,6' 4.00'',,,214.40,82.25,6' 10.25'',104.0,8' 8.00'',,8.5,9.0,,31.5,35.5,11.02,3.15,
1631256,Kevin McCullar,2023,SF,,,,,,,,,,,,,,,,,,
1641756,Mike Miles Jr.,2023,PG,72.75,6' 0.75'',,,205.00,72.5,6' 0.50'',96.0,8' 0.00'',,8.0,8.25,,33.0,37.0,11.01,3.11,3.24
1641706,Brandon Miller,2023,SF,,,,,,,,,,,,,,,,,,
1641757,Jordan Miller,2023,SF,76.5,6' 4.50'',,,191.60,83.75,6' 11.75'',103.5,8' 7.50'',,8.5,9.25,,32.0,36.5,11.43,3.17,3.21
1641758,Judah Mintz,2023,PG,75.0,6' 3.00'',,,176.40,75.5,6' 3.50'',98.0,8' 2.00'',,8.25,9.25,,28.5,37.0,10.32,3.24,3.13
1641759,Dillon Mitchell,2023,PF,78.75,6' 6.75'',,,193.00,82.0,6' 10.00'',105.0,8' 9.00'',,8.25,9.5,,29.0,37.0,10.92,3.32,
1641760,Omari Moore,2023,SG,77.25,6' 5.25'',,,188.60,81.75,6' 9.75'',103.5,8' 7.5'',,9.0,10.25,,29.0,35.5,10.8,3.22,
1631200,Kris Murray,2023,PF,79.75,6' 7.75'',,,212.80,83.75,6' 11.75'',106.0,8' 10.00'',,8.5,9.0,,29.5,35.0,11.11,3.3,
1641761,Grant Nelson,2025,PF,82.0,6' 10.00'',,,229.80,84.0,7' 0.00'',109.0,9' 1.00'',,9.0,9.75,,27.0,30.0,10.51,3.23,2.58
1641762,James Nnaji,2023,C,,,,,,,,,,,,,,,,,,
1641763,Julian Phillips,2023,SF,78.75,6' 6.75'',,,196.60,83.5,6' 11.50'',102.0,8' 6.00'',,8.5,9.0,,36.0,43.0,11.09,3.32,
1629618,Jalen Pickett,2023,PG,74.0,6' 2.00'',,,197.80,79.25,6' 7.25'',98.5,8' 2.50'',,8.5,7.5,,28.5,33.0,11.91,3.35,3.41
1641764,Brandin Podziemski,2023,SG,75.75,6' 3.75'',,,203.80,77.5,6' 5.50'',96.5,8' 0.50'',,8.25,10.0,,31.5,39.0,11.16,3.21,3.2
1641765,Olivier-Maxence Prosper,2023,PF,78.75,6' 6.75'',,,212.40,85.0,7' 1.00'',104.0,8' 8.00'',,8.25,10.0,,35.0,40.5,10.59,3.21,3.0
1641712,Rayan Rupert,2023,SF,78.0,6' 6.00'',,,193.20,86.0,7' 2.00'',106.0,8' 10.00'',,8.5,9.5,,27.5,32.5,11.18,3.43,
1641766,Adama Sanogo,2023,C,79.25,6' 7.25'',,,257.80,86.75,7' 2.75'',108.5,9' 0.50'',,9.75,10.0,,28.5,31.0,11.5,3.31,
1641729,Brice Sensabaugh,2023,SF,,,,,,,,,,,,,,,,,,
1641767,Ben Sheppard,2023,SG,77.25,6' 5.25'',,,194.60,79.75,6' 7.75'',100.0,8' 4.00'',,8.5,9.5,,29.5,35.5,10.88,3.17,2.98
1641771,Jalen Slawson,2023,PF,78.5,6' 6.50'',,,221.60,83.75,6' 11.75'',106.0,8' 10.00'',,9.0,9.0,,29.0,33.0,11.26,3.29,
1641733,Nick Smith Jr.,2023,SG,,,,,,,,,,,,,,,,,,
1641708,Amen Thompson,2023,SG,77.75,6' 5.75'',,,214.20,84.0,7' 0.00'',103.5,8' 7.50'',,8.5,8.5,,,,,,
1641709,Ausar Thompson,2023,SG,77.75,6' 5.75'',,,218.20,84.0,7' 0.00'',104.0,8' 8.00'',,8.75,9.25,,,,,,
1641772,Nae'Qwan Tomlin,2024,PF,80.25,6' 8.25'',,,205.00,86.5,7' 2.50'',109.0,9' 1.00'',,9.0,10.0,,27.5,32.5,11.63,3.43,3.54
1631131,Oscar Tshiebwe,2023,C,79.25,6' 7.25'',,,253.60,87.5,7' 3.50'',108.0,9' 0.00'',,9.75,10.25,,29.5,32.5,12.26,3.32,
1641773,Azuolas Tubelis,2023,PF,80.75,6' 8.75'',,,234.80,83.0,6' 11.00'',108.0,9' 0.00'',,9.0,10.5,,23.5,30.5,11.17,3.5,
1641774,Tristan Vukcevic,2023,C,83.25,6' 11.25'',,,223.40,86.5,7' 2.50'',111.0,9' 3.00'',,9.0,10.25,,26.0,30.5,11.71,3.43,3.16
1641716,Jarace Walker,2023,PF,78.5,6' 6.50'',,,248.60,86.5,7' 2.50'',104.5,8' 8.50'',,9.0,10.0,,34.5,38.0,10.89,3.2,
1641717,Cason Wallace,2023,PG,74.5,6' 2.50'',,,195.20,80.5,6' 8.50'',101.0,8' 5.00'',,8.5,9.25,,28.0,36.0,10.82,3.34,
1641775,Jordan Walsh,2023,SF,77.75,6' 5.75'',,,204.00,85.75,7' 1.75'',107.0,8' 11.00'',,8.75,8.5,,33.0,36.0,10.83,3.3,
1641705,Victor Wembanyama,2023,C,,,,,,,,,,,,,,,,,,
1641727,Dariq Whitehead,2023,SG,77.75,6' 5.75'',,,217.20,82.25,6' 10.25'',103.5,8' 7.50'',,8.5,10.0,,,,,,
1641715,Cam Whitmore,2023,SF,77.75,6' 5.75'',,,235.00,80.5,6' 8.50'',103.5,8' 7.50'',,8.0,8.25,,31.5,40.5,10.82,3.2,3.33
1631209,Isaiah Wong,2023,SG,74.5,6' 2.50'',,,178.40,78.75,6' 6.75'',97.5,8' 1.50'',,8.25,9.5,,32.5,37.0,10.93,3.22,
1642369,Michael Ajayi,2024,SF,77.75,6' 5.75'',,,227.80,84.75,7' 0.75'',106.5,8' 10.50'',,9.5,9.75,,27.0,34.5,11.77,3.21,3.17
1642351,Melvin Ajinca,2024,SF,79.25,6' 7.25'',,,213.8,79.5,6' 7.5'',106.5,8' 10.5'',,8.5,9.75,,26.5,31.0,11.78,3.38,3.0
1641891,Izan Almansa,2025,C,81.25,6' 9.25'',,,220.40,85.75,7' 1.75'',109.5,9' 1.50'',,9.25,9.5,,28.0,34.0,11.46,3.33,2.93
1642350,Trevon Brazile,2024,PF,81.25,6' 9.25'',,,215.00,87.75,7' 3.75'',108.5,9' 0.50'',,9.0,10.25,,33.0,41.0,11.15,3.09,3.01
1641779,Jalen Bridges,2024,SF,78.75,6' 6.75'',,,213.40,82.0,6' 10.00'',105.0,8' 9.00'',,9.0,10.0,,25.0,32.0,11.14,3.16,3.0
1641824,Matas Buzelis,2024,SF,80.75,6' 8.75'',,,197.00,82.0,6' 10.00'',105.5,8' 9.50'',,8.5,9.25,,31.0,38.0,10.73,3.09,2.9
1642267,Carlton Carrington,2024,PG,75.75,6' 3.75'',,,194.80,80.0,6' 8.00'',99.0,8' 3.00'',,8.5,9.25,,28.5,36.5,11.28,3.16,2.99
1642269,Devin Carter,2024,SG,74.25,6' 2.25'',,,193.00,80.75,6' 8.75'',98.0,8' 2.00'',,8.75,9.0,,35.0,42.0,10.63,2.87,2.9
1642264,Stephon Castle,2024,SG,77.5,6' 5.50'',,,210.00,81.0,6' 9.00'',102.0,8' 6.00'',,8.75,8.75,,28.5,37.0,10.93,3.19,2.91
1642279,Ulrich Chomche,2024,C,82.25,6' 10.25'',,,232.40,88.0,7' 4.00'',109.0,9' 1.00'',,9.25,10.25,,29.0,35.5,11.74,3.1,2.84
1642353,Cam Christie,2024,SG,76.5,6' 4.50'',,,190.40,80.0,6' 8.00'',101.5,8' 5.50'',,8.0,8.0,,32.5,35.5,11.07,3.07,2.95
1642363,Nique Clifford,2025,PG-SG,77.25,6' 5.25'',,,202.00,80.0,6' 8.00'',102.5,8' 6.50'',,8.25,8.5,,31.0,35.5,10.87,3.07,2.96
1642270,Donovan Clingan,2024,C,85.75,7' 1.75'',,,282.00,90.75,7' 6.75'',115.0,9' 7.00'',,10.0,10.25,,25.5,29.0,12.06,3.46,3.38
1642268,Isaiah Collier,2024,PG,74.5,6' 2.50'',,,204.60,76.75,6' 4.75'',97.5,8' 1.50'',,8.5,9.0,,30.0,34.0,10.77,3.04,2.9
1641783,Tristan Da Silva,2024,PF,80.25,6' 8.25'',,,216.80,82.25,6' 10.25'',104.5,8' 8.50'',,9.0,9.5,,28.5,35.5,10.81,3.09,2.82
